homoloGroup	taxID	geneID	geneSymbol
11925	9995	mikado.WCK01_AAF20200214_F8-ctg24G23	C2orf76
11926	9995	mikado.WCK01_AAF20200214_F8-ctg16G83	CIB4
11928	9995	mikado.WCK01_AAF20200214_F8-ctg18G132	RHOBTB3
11929	9995	mikado.WCK01_AAF20200214_F8-ctg90G76	ACTRT2
11930	9995	mikado.WCK01_AAF20200214_F8-ctg77G26	ACTRT1
11931	9995	mikado.WCK01_AAF20200214_F8-ctg215G46	COL20A1
11932	9995	mikado.WCK01_AAF20200214_F8-ctg155G189	RASIP1
11933	9995	mikado.WCK01_AAF20200214_F8-ctg65G10	THOC3
11934	9995	mikado.WCK01_AAF20200214_F8-ctg169G1	RBM19
11935	9995	mikado.WCK01_AAF20200214_F8-ctg8G74	C15orf39
11936	9995	mikado.WCK01_AAF20200214_F8-ctg155G72	CLDND2
11937	9995	mikado.WCK01_AAF20200214_F8-ctg151G13	LONRF3
11938	9995	mikado.WCK01_AAF20200214_F8-ctg113G243	LRRC71
11939	9995	mikado.WCK01_AAF20200214_F8-ctg26G104	LRRC15
11940	9995	mikado.WCK01_AAF20200214_F8-ctg90G171	SPSB1
11941	9995	mikado.WCK01_AAF20200214_F8-ctg670G1	POMK
11942	9995	mikado.WCK01_AAF20200214_F8-ctg14G274	RASD2
11944	9995	mikado.WCK01_AAF20200214_F8-ctg18G7	SV2C
11945	9995	mikado.WCK01_AAF20200214_F8-ctg16G87	FAM166C
11946	9995	mikado.WCK01_AAF20200214_F8-ctg181G25	C1orf194
11947	9995	mikado.WCK01_AAF20200214_F8-ctg85G132	SGF29
11948	9995	mikado.WCK01_AAF20200214_F8-ctg59G36	DYNAP
11949	9995	mikado.WCK01_AAF20200214_F8-ctg19G176	KXD1
11950	9995	mikado.WCK01_AAF20200214_F8-ctg169G9	IQCD
11951	9995	mikado.WCK01_AAF20200214_F8-ctg6G202	KLF17-1
11951	9995	mikado.WCK01_AAF20200214_F8-ctg1G242	KLF17
11952	9995	mikado.WCK01_AAF20200214_F8-ctg113G81	THEM4
11953	9995	mikado.WCK01_AAF20200214_F8-ctg118G24	SAMD7
11954	9995	mikado.WCK01_AAF20200214_F8-ctg2G49	C4orf19
11955	9995	mikado.WCK01_AAF20200214_F8-ctg3G318	SPATC1L
11956	9995	mikado.WCK01_AAF20200214_F8-ctg11G160	TTLL11
11957	9995	mikado.WCK01_AAF20200214_F8-ctg221G22	APEX2
11958	9995	mikado.WCK01_AAF20200214_F8-ctg11G439	LCN9
11959	9995	mikado.WCK01_AAF20200214_F8-ctg1G113	LRRC42
11960	9995	mikado.WCK01_AAF20200214_F8-ctg3G111	TMEM50B
11961	9995	mikado.WCK01_AAF20200214_F8-ctg1874G1	DNAJC21
11961	9995	mikado.WCK01_AAF20200214_F8-ctg32G29	DNAJC21-1
11962	9995	mikado.WCK01_AAF20200214_F8-ctg184G6	MICU3
11963	9995	mikado.WCK01_AAF20200214_F8-ctg44G270	C16orf96
11964	9995	mikado.WCK01_AAF20200214_F8-ctg363G10	ZXDC
11965	9995	mikado.WCK01_AAF20200214_F8-ctg155G132	ATF5
11966	9995	mikado.WCK01_AAF20200214_F8-ctg22G6	CEMIP
11967	9995	mikado.WCK01_AAF20200214_F8-ctg52G18	NCKIPSD
11968	9995	mikado.WCK01_AAF20200214_F8-ctg51G25	SF3B1
11969	9995	mikado.WCK01_AAF20200214_F8-ctg118G11	SLC2A2
11970	9995	mikado.WCK01_AAF20200214_F8-ctg110G22	KREMEN1
11971	9995	mikado.WCK01_AAF20200214_F8-ctg32G18	TARS1
11972	9995	mikado.WCK01_AAF20200214_F8-ctg150G142	RCC1L
11974	9995	mikado.WCK01_AAF20200214_F8-ctg113G238	PRCC
11975	9995	mikado.WCK01_AAF20200214_F8-ctg179G19	AMN
11976	9995	mikado.WCK01_AAF20200214_F8-ctg48G22	LRP1B
11977	9995	mikado.WCK01_AAF20200214_F8-ctg25G46	COX6C
11978	9995	mikado.WCK01_AAF20200214_F8-ctg41G49	COX4I2
11979	9995	mikado.WCK01_AAF20200214_F8-ctg182G23	CSMD1
11981	9995	mikado.WCK01_AAF20200214_F8-ctg119G120	PIP4K2B
11982	9995	mikado.WCK01_AAF20200214_F8-ctg53G29	TGS1
11983	9995	mikado.WCK01_AAF20200214_F8-ctg41G36	POFUT1
11984	9995	mikado.WCK01_AAF20200214_F8-ctg40G43	NPHS2
11985	9995	mikado.WCK01_AAF20200214_F8-ctg14G63	PARVB
11986	9995	mikado.WCK01_AAF20200214_F8-ctg123G13	KHDRBS2
11988	9995	mikado.WCK01_AAF20200214_F8-ctg7G59	MYOZ3
11989	9995	mikado.WCK01_AAF20200214_F8-ctg73G28	EDARADD
11990	9995	mikado.WCK01_AAF20200214_F8-ctg26G176	SEC22A
11991	9995	mikado.WCK01_AAF20200214_F8-ctg19G367	CTDSPL
11992	9995	mikado.WCK01_AAF20200214_F8-ctg28G152	PRMT3
11993	9995	mikado.WCK01_AAF20200214_F8-ctg78G70	FBXO31
11994	9995	mikado.WCK01_AAF20200214_F8-ctg290G6	NMD3
11995	9995	mikado.WCK01_AAF20200214_F8-ctg153G26	LBR
11996	9995	mikado.WCK01_AAF20200214_F8-ctg31G55	CRELD1
11997	9995	mikado.WCK01_AAF20200214_F8-ctg38G669	NLRP6
11998	9995	mikado.WCK01_AAF20200214_F8-ctg326G35	TUBG1
11999	9995	mikado.WCK01_AAF20200214_F8-ctg326G32	TUBG2
12000	9995	mikado.WCK01_AAF20200214_F8-ctg91G37	HAVCR2
12001	9995	mikado.WCK01_AAF20200214_F8-ctg227G14	TYMP
12002	9995	mikado.WCK01_AAF20200214_F8-ctg34G32	TXLNB
12003	9995	mikado.WCK01_AAF20200214_F8-ctg49G8	STAB1
12004	9995	mikado.WCK01_AAF20200214_F8-ctg130G19	CYTIP
12005	9995	mikado.WCK01_AAF20200214_F8-ctg145G15	DPH1
12006	9995	mikado.WCK01_AAF20200214_F8-ctg209G50	PIMREG
12007	9995	mikado.WCK01_AAF20200214_F8-ctg99G82	LGI4
12009	9995	mikado.WCK01_AAF20200214_F8-ctg93G34	ICE1
12010	9995	mikado.WCK01_AAF20200214_F8-ctg84G13	GDAP1L1
12012	9995	mikado.WCK01_AAF20200214_F8-ctg178G13	TMEM45B
12013	9995	mikado.WCK01_AAF20200214_F8-ctg55G43	ITGBL1
12014	9995	mikado.WCK01_AAF20200214_F8-ctg59G49	ME2
12015	9995	mikado.WCK01_AAF20200214_F8-ctg41G90	SDCBP2
12016	9995	mikado.WCK01_AAF20200214_F8-ctg27G8	GYS2
12017	9995	mikado.WCK01_AAF20200214_F8-ctg667G6	MRPS35-1
12017	9995	mikado.WCK01_AAF20200214_F8-ctg27G49	MRPS35
12020	9995	mikado.WCK01_AAF20200214_F8-ctg121G19	NUP43
12021	9995	mikado.WCK01_AAF20200214_F8-ctg258G18	MGAT4B
12022	9995	mikado.WCK01_AAF20200214_F8-ctg32G69	C5orf51
12023	9995	mikado.WCK01_AAF20200214_F8-ctg25G97	SLC26A7
12024	9995	mikado.WCK01_AAF20200214_F8-ctg87G50	PHYHIP
12026	9995	mikado.WCK01_AAF20200214_F8-ctg44G83	CPPED1
12027	9995	mikado.WCK01_AAF20200214_F8-ctg7G80	PDE6A
12028	9995	mikado.WCK01_AAF20200214_F8-ctg51G58	HIBCH
12030	9995	mikado.WCK01_AAF20200214_F8-ctg17G169	PAIP2B
12031	9995	mikado.WCK01_AAF20200214_F8-ctg85G77	ZNF768;ZNF764
12032	9995	mikado.WCK01_AAF20200214_F8-ctg85G39	ARMC5
12033	9995	mikado.WCK01_AAF20200214_F8-ctg115G63	VAC14
12035	9995	mikado.WCK01_AAF20200214_F8-ctg523G18	OR2T6
12036	9995	mikado.WCK01_AAF20200214_F8-ctg319G15	OR2T1
12037	9995	mikado.WCK01_AAF20200214_F8-ctg38G19	OR8U8;OR8U9
12037	9995	mikado.WCK01_AAF20200214_F8-ctg38G20	OR8U8;OR8U9-1
12038	9995	mikado.WCK01_AAF20200214_F8-ctg667G7	OR1A1-1
12038	9995	mikado.WCK01_AAF20200214_F8-ctg667G5	OR1A1
12039	9995	mikado.WCK01_AAF20200214_F8-ctg47G167	OR4C6
12039	9995	mikado.WCK01_AAF20200214_F8-ctg47G203	OR4C6-1
12040	9995	mikado.WCK01_AAF20200214_F8-ctg147G12	OR13A1
12041	9995	mikado.WCK01_AAF20200214_F8-ctg57G161	OR52E2-1
12041	9995	mikado.WCK01_AAF20200214_F8-ctg57G156	OR52E2
12042	9995	mikado.WCK01_AAF20200214_F8-ctg154G28	ABCA5
12043	9995	mikado.WCK01_AAF20200214_F8-ctg106G48	KDM5B
12044	9995	mikado.WCK01_AAF20200214_F8-ctg43G97	CPZ
12045	9995	mikado.WCK01_AAF20200214_F8-ctg47G18	NAT10
12046	9995	mikado.WCK01_AAF20200214_F8-ctg190G37	PDE5A
12047	9995	mikado.WCK01_AAF20200214_F8-ctg1G521	WASF2
12048	9995	mikado.WCK01_AAF20200214_F8-ctg30G66	LRRC20
12049	9995	mikado.WCK01_AAF20200214_F8-ctg21G79	WASHC5
12051	9995	mikado.WCK01_AAF20200214_F8-ctg304G3	FAM210A
12052	9995	mikado.WCK01_AAF20200214_F8-ctg44G42	RPS15A
12053	9995	mikado.WCK01_AAF20200214_F8-ctg1G379	EVA1B
12054	9995	mikado.WCK01_AAF20200214_F8-ctg5G6	WDR11
12055	9995	mikado.WCK01_AAF20200214_F8-ctg165G32	MYL6B
12056	9995	mikado.WCK01_AAF20200214_F8-ctg99G131	TSHZ3
12057	9995	mikado.WCK01_AAF20200214_F8-ctg1002G1	NDNF
12058	9995	mikado.WCK01_AAF20200214_F8-ctg77G37	ZDHHC9
12059	9995	mikado.WCK01_AAF20200214_F8-ctg48G27	THSD7B
12060	9995	mikado.WCK01_AAF20200214_F8-ctg119G51	FAM117A
12061	9995	mikado.WCK01_AAF20200214_F8-ctg326G14	RUNDC1
12062	9995	mikado.WCK01_AAF20200214_F8-ctg242G8	SCARA3
12063	9995	mikado.WCK01_AAF20200214_F8-ctg48G9	EPC2
12064	9995	mikado.WCK01_AAF20200214_F8-ctg2G25	SEL1L3
12065	9995	mikado.WCK01_AAF20200214_F8-ctg183G20	SDAD1
12066	9995	mikado.WCK01_AAF20200214_F8-ctg317G12	ADAP1
12067	9995	mikado.WCK01_AAF20200214_F8-ctg31G12	CCDC174
12068	9995	mikado.WCK01_AAF20200214_F8-ctg31G14	FGD5
12069	9995	mikado.WCK01_AAF20200214_F8-ctg158G27	ARHGAP35
12070	9995	mikado.WCK01_AAF20200214_F8-ctg121G12	ZC3H12D
12071	9995	mikado.WCK01_AAF20200214_F8-ctg253G15	RBM48
12072	9995	mikado.WCK01_AAF20200214_F8-ctg287G18	XKR6
12073	9995	mikado.WCK01_AAF20200214_F8-ctg116G93	AMZ1
12074	9995	mikado.WCK01_AAF20200214_F8-ctg47G29	PAMR1
12075	9995	mikado.WCK01_AAF20200214_F8-ctg18G37	MRPS27
12076	9995	mikado.WCK01_AAF20200214_F8-ctg9G116	MAML2
12078	9995	mikado.WCK01_AAF20200214_F8-ctg94G29	UBTD2
12080	9995	mikado.WCK01_AAF20200214_F8-ctg203G19	CDH22
12081	9995	mikado.WCK01_AAF20200214_F8-ctg91G43	MRPL22
12082	9995	mikado.WCK01_AAF20200214_F8-ctg41G69	TRIB3
12083	9995	mikado.WCK01_AAF20200214_F8-ctg30G36	SLC25A16
12085	9995	mikado.WCK01_AAF20200214_F8-ctg88G59	LPAR4
12086	9995	mikado.WCK01_AAF20200214_F8-ctg93G28	SRD5A1
12087	9995	mikado.WCK01_AAF20200214_F8-ctg211G65	ACP7
12088	9995	mikado.WCK01_AAF20200214_F8-ctg5G121	STN1
12089	9995	mikado.WCK01_AAF20200214_F8-ctg121G47	MTRF1L
12090	9995	mikado.WCK01_AAF20200214_F8-ctg38G305	C11orf95
12091	9995	mikado.WCK01_AAF20200214_F8-ctg57G59	RNF169
12092	9995	mikado.WCK01_AAF20200214_F8-ctg4G56	PPM1K
12093	9995	mikado.WCK01_AAF20200214_F8-ctg9G47	ARHGAP20
12094	9995	mikado.WCK01_AAF20200214_F8-ctg7G147	FCHSD1
12095	9995	mikado.WCK01_AAF20200214_F8-ctg114G17	TRAPPC11
12096	9995	mikado.WCK01_AAF20200214_F8-ctg225G17	PIK3R5
12097	9995	mikado.WCK01_AAF20200214_F8-ctg20G94	ARL11
12098	9995	mikado.WCK01_AAF20200214_F8-ctg12G157	TMEM60
12099	9995	mikado.WCK01_AAF20200214_F8-ctg1G213	TMEM69
12100	9995	mikado.WCK01_AAF20200214_F8-ctg158G88	BLOC1S3
12101	9995	mikado.WCK01_AAF20200214_F8-ctg22G107	RGMA
12102	9995	mikado.WCK01_AAF20200214_F8-ctg181G17	AKNAD1
12103	9995	mikado.WCK01_AAF20200214_F8-ctg110G83	PIK3IP1
12104	9995	mikado.WCK01_AAF20200214_F8-ctg113G218	SMG5
12105	9995	mikado.WCK01_AAF20200214_F8-ctg2G129	SPATA18
12106	9995	mikado.WCK01_AAF20200214_F8-ctg19G332	ENTPD3
12107	9995	mikado.WCK01_AAF20200214_F8-ctg28G165	LUZP2
12108	9995	mikado.WCK01_AAF20200214_F8-ctg34G65	ALDH8A1
12110	9995	mikado.WCK01_AAF20200214_F8-ctg147G19	TMEM72
12111	9995	mikado.WCK01_AAF20200214_F8-ctg6G194	PLEKHH1
12112	9995	mikado.WCK01_AAF20200214_F8-ctg113G19	MTMR11
12113	9995	mikado.WCK01_AAF20200214_F8-ctg101G113	GTF2H3
12114	9995	mikado.WCK01_AAF20200214_F8-ctg218G32	CKAP2L
12115	9995	mikado.WCK01_AAF20200214_F8-ctg153G4	AIDA
12115	9995	mikado.WCK01_AAF20200214_F8-ctg96G59	AIDA-1
12116	9995	mikado.WCK01_AAF20200214_F8-ctg4G9	FGB
12118	9995	mikado.WCK01_AAF20200214_F8-ctg22G148	FAM189A1
12119	9995	mikado.WCK01_AAF20200214_F8-ctg131G163	FSD1
12121	9995	mikado.WCK01_AAF20200214_F8-ctg4G66	GPRIN3
12122	9995	mikado.WCK01_AAF20200214_F8-ctg15G114	XKRX
12124	9995	mikado.WCK01_AAF20200214_F8-ctg87G58	FAM160B2
12125	9995	mikado.WCK01_AAF20200214_F8-ctg417G3	WIPF2
12127	9995	mikado.WCK01_AAF20200214_F8-ctg38G221	DAGLA
12128	9995	mikado.WCK01_AAF20200214_F8-ctg4G82	STPG2
12129	9995	mikado.WCK01_AAF20200214_F8-ctg75G40	CCDC180
12130	9995	mikado.WCK01_AAF20200214_F8-ctg57G75	MRPL48
12131	9995	mikado.WCK01_AAF20200214_F8-ctg149G19	LRRC75B
12132	9995	mikado.WCK01_AAF20200214_F8-ctg242G19	ZNF395
12133	9995	mikado.WCK01_AAF20200214_F8-ctg38G74	RTN4RL2
12134	9995	mikado.WCK01_AAF20200214_F8-ctg62G102	CDH24
12135	9995	mikado.WCK01_AAF20200214_F8-ctg59G58	MYO5B
12136	9995	mikado.WCK01_AAF20200214_F8-ctg22G125	SYNM
12137	9995	mikado.WCK01_AAF20200214_F8-ctg90G29	ACAP3
12138	9995	mikado.WCK01_AAF20200214_F8-ctg85G157	GTF3C1
12139	9995	mikado.WCK01_AAF20200214_F8-ctg24G75	AMER3
12140	9995	mikado.WCK01_AAF20200214_F8-ctg53G48	PCMTD1-1
12140	9995	mikado.WCK01_AAF20200214_F8-ctg140G27	PCMTD1
12142	9995	mikado.WCK01_AAF20200214_F8-ctg34G13	PHACTR2
12144	9995	mikado.WCK01_AAF20200214_F8-ctg90G121	RNF207
12145	9995	mikado.WCK01_AAF20200214_F8-ctg201G5	ZBTB37
12147	9995	mikado.WCK01_AAF20200214_F8-ctg16G36	TRMT61B
12148	9995	mikado.WCK01_AAF20200214_F8-ctg75G105	FAM205A-1
12148	9995	mikado.WCK01_AAF20200214_F8-ctg75G104	FAM205A
12149	9995	mikado.WCK01_AAF20200214_F8-ctg127G43	C4BPB
12150	9995	mikado.WCK01_AAF20200214_F8-ctg38G248	CSKMT
12151	9995	mikado.WCK01_AAF20200214_F8-ctg19G126	HAUS8
12152	9995	mikado.WCK01_AAF20200214_F8-ctg295G37	CRLF2
12153	9995	mikado.WCK01_AAF20200214_F8-ctg19G306	ZNF662
12154	9995	mikado.WCK01_AAF20200214_F8-ctg206G99	ZNF304
12155	9995	mikado.WCK01_AAF20200214_F8-ctg206G109	VN1R1
12155	9995	mikado.WCK01_AAF20200214_F8-ctg206G111	VN1R1-1
12155	9995	mikado.WCK01_AAF20200214_F8-ctg211G33	VN1R1-2
12156	9995	mikado.WCK01_AAF20200214_F8-ctg43G172	MYL5
12158	9995	mikado.WCK01_AAF20200214_F8-ctg133G32	C6orf52
12159	9995	mikado.WCK01_AAF20200214_F8-ctg180G59	TSPAN16
12160	9995	mikado.WCK01_AAF20200214_F8-ctg206G113	ZNF134
12161	9995	mikado.WCK01_AAF20200214_F8-ctg99G22	ZNF461
12162	9995	mikado.WCK01_AAF20200214_F8-ctg206G97	ZNF264-1
12162	9995	mikado.WCK01_AAF20200214_F8-ctg206G95	ZNF264
12163	9995	mikado.WCK01_AAF20200214_F8-ctg155G50	ZNF615
12164	9995	mikado.WCK01_AAF20200214_F8-ctg155G53	ZNF613
12165	9995	mikado.WCK01_AAF20200214_F8-ctg136G38	CDK7
12166	9995	mikado.WCK01_AAF20200214_F8-ctg64G25	SCML2
12167	9995	mikado.WCK01_AAF20200214_F8-ctg79G84	GLI4
12168	9995	mikado.WCK01_AAF20200214_F8-ctg244G12	RWDD2A
12169	9995	mikado.WCK01_AAF20200214_F8-ctg215G61	SLC2A4RG
12170	9995	mikado.WCK01_AAF20200214_F8-ctg122G37	ZNF396
12171	9995	mikado.WCK01_AAF20200214_F8-ctg75G89	CD72
12172	9995	mikado.WCK01_AAF20200214_F8-ctg19G286	ZNF197;ZNF660-ZNF197
12173	9995	mikado.WCK01_AAF20200214_F8-ctg20G124	NEK5
12175	9995	mikado.WCK01_AAF20200214_F8-ctg329G5	GCSAML
12176	9995	mikado.WCK01_AAF20200214_F8-ctg59G17	ATP8B1
12177	9995	mikado.WCK01_AAF20200214_F8-ctg55G18	OXGR1
12178	9995	mikado.WCK01_AAF20200214_F8-ctg96G103	CCDC9B
12179	9995	mikado.WCK01_AAF20200214_F8-ctg227G31	PANX2
12180	9995	mikado.WCK01_AAF20200214_F8-ctg276G52	NUP85
12181	9995	mikado.WCK01_AAF20200214_F8-ctg38G303	RTN3
12182	9995	mikado.WCK01_AAF20200214_F8-ctg1G183	CYP4X1
12183	9995	mikado.WCK01_AAF20200214_F8-ctg15G137	GPRASP1
12184	9995	mikado.WCK01_AAF20200214_F8-ctg37G5	EIF2A
12185	9995	mikado.WCK01_AAF20200214_F8-ctg40G21	TEDDM1-1
12185	9995	mikado.WCK01_AAF20200214_F8-ctg40G20	TEDDM1
12186	9995	mikado.WCK01_AAF20200214_F8-ctg667G4	OR1D2
12186	9995	mikado.WCK01_AAF20200214_F8-ctg667G9	OR1D2-1
12187	9995	mikado.WCK01_AAF20200214_F8-ctg80G25	USP13
12188	9995	mikado.WCK01_AAF20200214_F8-ctg86G208	INIP-1
12188	9995	mikado.WCK01_AAF20200214_F8-ctg11G77	INIP
12189	9995	mikado.WCK01_AAF20200214_F8-ctg206G117	ZSCAN4
12190	9995	mikado.WCK01_AAF20200214_F8-ctg44G320	TVP23A
12191	9995	mikado.WCK01_AAF20200214_F8-ctg1G760	SLC25A34
12192	9995	mikado.WCK01_AAF20200214_F8-ctg14G369	FAM71C
12193	9995	mikado.WCK01_AAF20200214_F8-ctg91G35	FAM71B
12195	9995	mikado.WCK01_AAF20200214_F8-ctg11G76	KIAA1958
12197	9995	mikado.WCK01_AAF20200214_F8-ctg75G112	ARID3C
12198	9995	mikado.WCK01_AAF20200214_F8-ctg349G26	TRIM15
12199	9995	mikado.WCK01_AAF20200214_F8-ctg136G27	PIK3R1
12200	9995	mikado.WCK01_AAF20200214_F8-ctg95G60	DCLRE1B
12201	9995	mikado.WCK01_AAF20200214_F8-ctg3G157	KCNJ6
12202	9995	mikado.WCK01_AAF20200214_F8-ctg26G91	CCDC50
12203	9995	mikado.WCK01_AAF20200214_F8-ctg288G15	FCRLB
12204	9995	mikado.WCK01_AAF20200214_F8-ctg1G341	NDUFS5
12204	9995	mikado.WCK01_AAF20200214_F8-ctg64G3	NDUFS5-1
12205	9995	mikado.WCK01_AAF20200214_F8-ctg249G49	DKC1
12206	9995	mikado.WCK01_AAF20200214_F8-ctg113G215	BGLAP
12207	9995	mikado.WCK01_AAF20200214_F8-ctg202G24	CD27
12208	9995	mikado.WCK01_AAF20200214_F8-ctg63G32	KLRG2
12209	9995	mikado.WCK01_AAF20200214_F8-ctg8G248	MYZAP;GCOM1
12210	9995	mikado.WCK01_AAF20200214_F8-ctg6G247	VCPKMT
12211	9995	mikado.WCK01_AAF20200214_F8-ctg26G190	CSTA
12212	9995	mikado.WCK01_AAF20200214_F8-ctg58G29	CFAP44
12213	9995	mikado.WCK01_AAF20200214_F8-ctg233G5	FAM120A
12214	9995	mikado.WCK01_AAF20200214_F8-ctg95G52	AMPD1
12215	9995	mikado.WCK01_AAF20200214_F8-ctg116G65	FBXL18
12216	9995	mikado.WCK01_AAF20200214_F8-ctg115G97	TMEM231
12217	9995	mikado.WCK01_AAF20200214_F8-ctg75G1	GRIN3A
12218	9995	mikado.WCK01_AAF20200214_F8-ctg219G11	CXorf65
12219	9995	mikado.WCK01_AAF20200214_F8-ctg29G19	LSMEM1
12220	9995	mikado.WCK01_AAF20200214_F8-ctg47G53	ACCSL
12221	9995	mikado.WCK01_AAF20200214_F8-ctg31G48	TATDN2
12222	9995	mikado.WCK01_AAF20200214_F8-ctg16G118	MFSD2B
12223	9995	mikado.WCK01_AAF20200214_F8-ctg39G77	CCDC102A
12224	9995	mikado.WCK01_AAF20200214_F8-ctg8G255	RFX7
12225	9995	mikado.WCK01_AAF20200214_F8-ctg27G91	SLC2A13
12227	9995	mikado.WCK01_AAF20200214_F8-ctg25G73	CCNE2
12228	9995	mikado.WCK01_AAF20200214_F8-ctg115G13	CDH3
12229	9995	mikado.WCK01_AAF20200214_F8-ctg85G90	SPN
12230	9995	mikado.WCK01_AAF20200214_F8-ctg203G33	CTSA
12231	9995	mikado.WCK01_AAF20200214_F8-ctg70G8	USP14
12232	9995	mikado.WCK01_AAF20200214_F8-ctg22G100	SLCO3A1
12234	9995	mikado.WCK01_AAF20200214_F8-ctg148G13	NEGR1
12236	9995	mikado.WCK01_AAF20200214_F8-ctg65G100	HNRNPA1-4
12237	9995	mikado.WCK01_AAF20200214_F8-ctg167G47	CNNM3
12238	9995	mikado.WCK01_AAF20200214_F8-ctg85G103	ASPHD1
12239	9995	mikado.WCK01_AAF20200214_F8-ctg11G478	TMEM141
12240	9995	mikado.WCK01_AAF20200214_F8-ctg37G6	SELENOT
12241	9995	mikado.WCK01_AAF20200214_F8-ctg101G75	SETD1B
12242	9995	mikado.WCK01_AAF20200214_F8-ctg15G20	RTL9
12243	9995	mikado.WCK01_AAF20200214_F8-ctg28G44	C11orf16
12244	9995	mikado.WCK01_AAF20200214_F8-ctg253G11	FAM133B
12245	9995	mikado.WCK01_AAF20200214_F8-ctg781G2	RPF2
12246	9995	mikado.WCK01_AAF20200214_F8-ctg20G7	PCDH8
12247	9995	mikado.WCK01_AAF20200214_F8-ctg116G71	RBAK
12248	9995	mikado.WCK01_AAF20200214_F8-ctg19G200	MEF2B;BORCS8-MEF2B
12249	9995	mikado.WCK01_AAF20200214_F8-ctg329G21	PRSS38
12250	9995	mikado.WCK01_AAF20200214_F8-ctg76G64	NET1
12251	9995	mikado.WCK01_AAF20200214_F8-ctg78G199	SYCE1L
12252	9995	mikado.WCK01_AAF20200214_F8-ctg215G59	ZGPAT
12255	9995	mikado.WCK01_AAF20200214_F8-ctg177G20	NEXMIF
12256	9995	mikado.WCK01_AAF20200214_F8-ctg113G189	GBA
12257	9995	mikado.WCK01_AAF20200214_F8-ctg19G100	CIB3
12259	9995	mikado.WCK01_AAF20200214_F8-ctg208G109	FOXK2
12260	9995	mikado.WCK01_AAF20200214_F8-ctg1G554	CNKSR1
12261	9995	mikado.WCK01_AAF20200214_F8-ctg90G63	MORN1
12262	9995	mikado.WCK01_AAF20200214_F8-ctg150G27	LAMTOR4
12263	9995	mikado.WCK01_AAF20200214_F8-ctg27G62	IPO8-1
12264	9995	mikado.WCK01_AAF20200214_F8-ctg99G31	CLIP3
12265	9995	mikado.WCK01_AAF20200214_F8-ctg30G74	ADAMTS14
12266	9995	mikado.WCK01_AAF20200214_F8-ctg35G7	OTUD4
12267	9995	mikado.WCK01_AAF20200214_F8-ctg215G17	LAMA5
12268	9995	mikado.WCK01_AAF20200214_F8-ctg15G3	LRCH2
12269	9995	mikado.WCK01_AAF20200214_F8-ctg7G102	SPINK5
12270	9995	mikado.WCK01_AAF20200214_F8-ctg301G6	TMEM52B
12271	9995	mikado.WCK01_AAF20200214_F8-ctg167G2	TMEM182
12272	9995	mikado.WCK01_AAF20200214_F8-ctg1G508	PTAFR
12273	9995	mikado.WCK01_AAF20200214_F8-ctg44G246	ZNF174
12274	9995	mikado.WCK01_AAF20200214_F8-ctg27G52	KLHL42
12275	9995	mikado.WCK01_AAF20200214_F8-ctg7G248	KDM3B
12276	9995	mikado.WCK01_AAF20200214_F8-ctg82G24	FLVCR1
12277	9995	mikado.WCK01_AAF20200214_F8-ctg37G7	ERICH6
12278	9995	mikado.WCK01_AAF20200214_F8-ctg212G10	NSD3
12279	9995	mikado.WCK01_AAF20200214_F8-ctg89G27	DSCAML1
12280	9995	mikado.WCK01_AAF20200214_F8-ctg498G1	CFAP126
12281	9995	mikado.WCK01_AAF20200214_F8-ctg288G12	ATF6
12282	9995	mikado.WCK01_AAF20200214_F8-ctg33G75	TMEM236
12283	9995	mikado.WCK01_AAF20200214_F8-ctg19G231	ELP6
12284	9995	mikado.WCK01_AAF20200214_F8-ctg452G9	C16orf72-1
12284	9995	mikado.WCK01_AAF20200214_F8-ctg44G299	C16orf72
12285	9995	mikado.WCK01_AAF20200214_F8-ctg211G96	SPINT2
12286	9995	mikado.WCK01_AAF20200214_F8-ctg650G4	RSPH3
12287	9995	mikado.WCK01_AAF20200214_F8-ctg90G163	SLC2A7
12288	9995	mikado.WCK01_AAF20200214_F8-ctg90G101	AJAP1
12289	9995	mikado.WCK01_AAF20200214_F8-ctg172G5	GABRA6
12290	9995	mikado.WCK01_AAF20200214_F8-ctg3G112	DNAJC28
12291	9995	mikado.WCK01_AAF20200214_F8-ctg196G9	TAF4B
12292	9995	mikado.WCK01_AAF20200214_F8-ctg52G161	MSL2
12293	9995	mikado.WCK01_AAF20200214_F8-ctg305G6	RBM8A
12294	9995	mikado.WCK01_AAF20200214_F8-ctg5G134	CNNM2
12296	9995	mikado.WCK01_AAF20200214_F8-ctg249G65	H2AB2;H2AB3;H2AB1
12297	9995	mikado.WCK01_AAF20200214_F8-ctg177G39	ATP7A
12298	9995	mikado.WCK01_AAF20200214_F8-ctg216G10	SEC61G
12299	9995	mikado.WCK01_AAF20200214_F8-ctg288G10	NOS1AP
12300	9995	mikado.WCK01_AAF20200214_F8-ctg158G96	APOC1
12301	9995	mikado.WCK01_AAF20200214_F8-ctg107G48	SYN1
12302	9995	mikado.WCK01_AAF20200214_F8-ctg28G110	KCNC1
12303	9995	mikado.WCK01_AAF20200214_F8-ctg2G119	SLAIN2
12304	9995	mikado.WCK01_AAF20200214_F8-ctg5G202	CUTC
12305	9995	mikado.WCK01_AAF20200214_F8-ctg165G67	NAB2
12306	9995	mikado.WCK01_AAF20200214_F8-ctg41G158	PRND
