homoloGroup	taxID	geneID	geneSymbol
11522	9995	mikado.WCK01_AAH20201022_F8-rsc00154G611	ACSL3
11523	9995	mikado.WCK01_AAH20201022_F8-rsc00234G1023	SLC2A13
11525	9995	mikado.WCK01_AAH20201022_F8-rsc00897G103	PHB-1
11526	9995	mikado.WCK01_AAH20201022_F8-rsc00102G400	PIN1
11527	9995	mikado.WCK01_AAH20201022_F8-rsc00032G830	PINLYP
11528	9995	mikado.WCK01_AAH20201022_F8-rsc00190G802	SAMD4A
11529	9995	mikado.WCK01_AAH20201022_F8-rsc00089G637	RIPPLY1
11530	9995	mikado.WCK01_AAH20201022_F8-rsc00006G363	EDIL3
11532	9995	mikado.WCK01_AAH20201022_F8-rsc00026G385	DACH1
11533	9995	mikado.WCK01_AAH20201022_F8-rsc00080G732	SVBP
11534	9995	mikado.WCK01_AAH20201022_F8-rsc00188G269	HNRNPA1-1
11535	9995	mikado.WCK01_AAH20201022_F8-rsc00073G583	SPATA46
11536	9995	mikado.WCK01_AAH20201022_F8-rsc00035G482	ASPHD1
11537	9995	mikado.WCK01_AAH20201022_F8-rsc00080G460	SLC30A2
11538	9995	mikado.WCK01_AAH20201022_F8-rsc00190G527	NYNRIN
11539	9995	mikado.WCK01_AAH20201022_F8-rsc00038G1006	EIF4G2
11540	9995	mikado.WCK01_AAH20201022_F8-rsc00094G309	SELENOT
11541	9995	mikado.WCK01_AAH20201022_F8-rsc00089G663	RTL9
11542	9995	mikado.WCK01_AAH20201022_F8-rsc00200G260	UNG
11543	9995	mikado.WCK01_AAH20201022_F8-rsc00167G869	RORB
11545	9995	mikado.WCK01_AAH20201022_F8-rsc00035G814	RBAK
11546	9995	mikado.WCK01_AAH20201022_F8-rsc00327G12	PRSS38
11547	9995	mikado.WCK01_AAH20201022_F8-rsc00032G194	SYCE1L
11548	9995	mikado.WCK01_AAH20201022_F8-rsc00005G836	ZGPAT
11549	9995	mikado.WCK01_AAH20201022_F8-rsc00089G441	NEXMIF
11550	9995	mikado.WCK01_AAH20201022_F8-rsc00154G510	CPS1
11551	9995	mikado.WCK01_AAH20201022_F8-rsc00102G651	CIB3
11553	9995	mikado.WCK01_AAH20201022_F8-rsc00098G430	CACNA1S
11554	9995	mikado.WCK01_AAH20201022_F8-rsc00143G519	CFAP91
11555	9995	mikado.WCK01_AAH20201022_F8-rsc00154G292	PDE11A
11556	9995	mikado.WCK01_AAH20201022_F8-rsc00080G466	CNKSR1
11558	9995	mikado.WCK01_AAH20201022_F8-rsc00143G266	LTN1
11559	9995	mikado.WCK01_AAH20201022_F8-rsc00098G38	CUBN
11560	9995	mikado.WCK01_AAH20201022_F8-rsc00009G207	STIM2
11561	9995	mikado.WCK01_AAH20201022_F8-rsc00032G630	CLIP3
11562	9995	mikado.WCK01_AAH20201022_F8-rsc00080G703	KCNQ4
11563	9995	mikado.WCK01_AAH20201022_F8-rsc00089G680	LRCH2
11564	9995	mikado.WCK01_AAH20201022_F8-rsc00006G98	SPINK5
11565	9995	mikado.WCK01_AAH20201022_F8-rsc00073G351	VIRMA
11566	9995	mikado.WCK01_AAH20201022_F8-rsc00080G508	PTAFR
11567	9995	mikado.WCK01_AAH20201022_F8-rsc00083G578	PHIP
11568	9995	mikado.WCK01_AAH20201022_F8-rsc00035G93	ZNF174
11569	9995	mikado.WCK01_AAH20201022_F8-rsc00006G365	VCAN
11570	9995	mikado.WCK01_AAH20201022_F8-rsc00161G139	NSD3
11571	9995	mikado.WCK01_AAH20201022_F8-rsc00062G237	DSCAML1
11572	9995	mikado.WCK01_AAH20201022_F8-rsc00080G947	C1orf87
11573	9995	mikado.WCK01_AAH20201022_F8-rsc00032G801	CNFN
11574	9995	mikado.WCK01_AAH20201022_F8-rsc00442G9	C16orf72-1
11574	9995	mikado.WCK01_AAH20201022_F8-rsc00035G41	C16orf72
11575	9995	mikado.WCK01_AAH20201022_F8-rsc00089G493	BRWD3
11577	9995	mikado.WCK01_AAH20201022_F8-rsc00089G636	TBC1D8B
11579	9995	mikado.WCK01_AAH20201022_F8-rsc00102G931	UBP1
11580	9995	mikado.WCK01_AAH20201022_F8-rsc00062G149	SCN3B
11581	9995	mikado.WCK01_AAH20201022_F8-rsc00080G272	FAM131C
11582	9995	mikado.WCK01_AAH20201022_F8-rsc00080G99	AJAP1-1
11582	9995	mikado.WCK01_AAH20201022_F8-rsc00080G98	AJAP1
11583	9995	mikado.WCK01_AAH20201022_F8-rsc00143G208	DNAJC28
11584	9995	mikado.WCK01_AAH20201022_F8-rsc00190G574	SRP54
11585	9995	mikado.WCK01_AAH20201022_F8-rsc00073G986	RBM8A
11587	9995	mikado.WCK01_AAH20201022_F8-rsc00089G311	ALAS2
11589	9995	mikado.WCK01_AAH20201022_F8-rsc00154G809	DTYMK
11590	9995	mikado.WCK01_AAH20201022_F8-rsc00032G867	TOMM40
11591	9995	mikado.WCK01_AAH20201022_F8-rsc00200G192	PTPN11
11592	9995	mikado.WCK01_AAH20201022_F8-rsc00032G870	APOC1
11593	9995	mikado.WCK01_AAH20201022_F8-rsc00089G215	SYN1
11594	9995	mikado.WCK01_AAH20201022_F8-rsc00381G123	RAD51AP2
11595	9995	mikado.WCK01_AAH20201022_F8-rsc00098G423	TNNI1
11596	9995	mikado.WCK01_AAH20201022_F8-rsc00038G960	KCNC1
11597	9995	mikado.WCK01_AAH20201022_F8-rsc00234G659	NEMP1
11598	9995	mikado.WCK01_AAH20201022_F8-rsc00076G275	LDB1
11600	9995	mikado.WCK01_AAH20201022_F8-rsc00234G980	COL2A1
11601	9995	mikado.WCK01_AAH20201022_F8-rsc00098G341	MFSD4A
11602	9995	mikado.WCK01_AAH20201022_F8-rsc00005G294	PRND
11603	9995	mikado.WCK01_AAH20201022_F8-rsc00089G945	TEX28
11606	9995	mikado.WCK01_AAH20201022_F8-rsc00102G182	SEMA6B
11607	9995	mikado.WCK01_AAH20201022_F8-rsc00038G947	LDHA;LDHC
11608	9995	mikado.WCK01_AAH20201022_F8-rsc00038G948	LDHA
11609	9995	mikado.WCK01_AAH20201022_F8-rsc00080G174	CTNNBIP1
11610	9995	mikado.WCK01_AAH20201022_F8-rsc00080G656	C1orf122
11611	9995	mikado.WCK01_AAH20201022_F8-rsc00107G57	MINDY4
11612	9995	mikado.WCK01_AAH20201022_F8-rsc00143G588	MUC20
11613	9995	mikado.WCK01_AAH20201022_F8-rsc00190G795	LGALS3
11614	9995	mikado.WCK01_AAH20201022_F8-rsc00161G544	DLGAP2
11615	9995	mikado.WCK01_AAH20201022_F8-rsc00032G683	FAM98C
11616	9995	mikado.WCK01_AAH20201022_F8-rsc00098G568	GPR52
11617	9995	mikado.WCK01_AAH20201022_F8-rsc00032G1002	EMP3
11618	9995	mikado.WCK01_AAH20201022_F8-rsc00143G479	GTPBP8
11619	9995	mikado.WCK01_AAH20201022_F8-rsc00005G407	DUSP15
11620	9995	mikado.WCK01_AAH20201022_F8-rsc00083G365	RFX6
11621	9995	mikado.WCK01_AAH20201022_F8-rsc00094G249	IL12A
11622	9995	mikado.WCK01_AAH20201022_F8-rsc00035G686	EPHB4
11624	9995	mikado.WCK01_AAH20201022_F8-rsc00005G529	PPP1R16B
11625	9995	mikado.WCK01_AAH20201022_F8-rsc00032G908	RSPH6A
11626	9995	mikado.WCK01_AAH20201022_F8-rsc00005G606	TFAP2C
11627	9995	mikado.WCK01_AAH20201022_F8-rsc00154G633	CCL20
11628	9995	mikado.WCK01_AAH20201022_F8-rsc00098G630	BLZF1
11629	9995	mikado.WCK01_AAH20201022_F8-rsc00381G75	GRHL1
11631	9995	mikado.WCK01_AAH20201022_F8-rsc00038G188	UNC93B1
11632	9995	mikado.WCK01_AAH20201022_F8-rsc00083G976	TAP1
11633	9995	mikado.WCK01_AAH20201022_F8-rsc00076G318	CHUK
11635	9995	mikado.WCK01_AAH20201022_F8-rsc00038G1383	CCDC90B
11637	9995	mikado.WCK01_AAH20201022_F8-rsc00073G187	LRATD2
11638	9995	mikado.WCK01_AAH20201022_F8-rsc00032G1264	GP6
11639	9995	mikado.WCK01_AAH20201022_F8-rsc00143G594	PCYT1A
11640	9995	mikado.WCK01_AAH20201022_F8-rsc00234G1181	SMIM10L1
11641	9995	mikado.WCK01_AAH20201022_F8-rsc00005G465	TRPC4AP
11642	9995	mikado.WCK01_AAH20201022_F8-rsc00346G205	FKBP10
11643	9995	mikado.WCK01_AAH20201022_F8-rsc00073G328	RPL30
11644	9995	mikado.WCK01_AAH20201022_F8-rsc00009G535	HSD17B13
11645	9995	mikado.WCK01_AAH20201022_F8-rsc00002G106	MMRN1
11646	9995	mikado.WCK01_AAH20201022_F8-rsc00073G848	S100A14
11647	9995	mikado.WCK01_AAH20201022_F8-rsc00032G470	NKD1
11648	9995	mikado.WCK01_AAH20201022_F8-rsc00035G774	BRI3
11649	9995	mikado.WCK01_AAH20201022_F8-rsc00038G962	USH1C
11650	9995	mikado.WCK01_AAH20201022_F8-rsc00161G344	TMEM192
11651	9995	mikado.WCK01_AAH20201022_F8-rsc00098G224	RAB3GAP2
11652	9995	mikado.WCK01_AAH20201022_F8-rsc00098G622	SELL-1
11652	9995	mikado.WCK01_AAH20201022_F8-rsc00098G620	SELL
11653	9995	mikado.WCK01_AAH20201022_F8-rsc00073G22	CPSF1
11654	9995	mikado.WCK01_AAH20201022_F8-rsc00381G513	NAGK
11655	9995	mikado.WCK01_AAH20201022_F8-rsc00005G476	ROMO1
11656	9995	mikado.WCK01_AAH20201022_F8-rsc00167G280	SLC25A25
11657	9995	mikado.WCK01_AAH20201022_F8-rsc00381G160	KLHL29
11658	9995	mikado.WCK01_AAH20201022_F8-rsc00234G991	AMIGO2
11659	9995	mikado.WCK01_AAH20201022_F8-rsc00102G929	PDCD6IP
11660	9995	mikado.WCK01_AAH20201022_F8-rsc00190G1121	SCG3
11661	9995	mikado.WCK01_AAH20201022_F8-rsc00154G102	SPOPL
11662	9995	mikado.WCK01_AAH20201022_F8-rsc00038G768	ARFGAP2
11663	9995	mikado.WCK01_AAH20201022_F8-rsc00897G16	ZPBP2
11664	9995	mikado.WCK01_AAH20201022_F8-rsc00220G130	DNAH17
11665	9995	mikado.WCK01_AAH20201022_F8-rsc00080G551	TINAGL1
11666	9995	mikado.WCK01_AAH20201022_F8-rsc00080G1139	BTBD8
11667	9995	mikado.WCK01_AAH20201022_F8-rsc00035G694	LRCH4
11669	9995	mikado.WCK01_AAH20201022_F8-rsc00381G292	PRKD3
11670	9995	mikado.WCK01_AAH20201022_F8-rsc00238G113	MAL
11671	9995	mikado.WCK01_AAH20201022_F8-rsc00080G1009	DEPDC1
11672	9995	mikado.WCK01_AAH20201022_F8-rsc00089G951	TAZ
11673	9995	mikado.WCK01_AAH20201022_F8-rsc00032G1318	EDDM13
11674	9995	mikado.WCK01_AAH20201022_F8-rsc00089G24	GPM6B
11675	9995	mikado.WCK01_AAH20201022_F8-rsc00315G129	CLEC6A
11676	9995	mikado.WCK01_AAH20201022_F8-rsc00190G763	DACT1
11678	9995	mikado.WCK01_AAH20201022_F8-rsc00083G612	DDX43
11679	9995	mikado.WCK01_AAH20201022_F8-rsc00032G700	CCER2
11680	9995	mikado.WCK01_AAH20201022_F8-rsc00089G725	TEX13D
11680	9995	mikado.WCK01_AAH20201022_F8-rsc00089G748	TEX13D-2
11680	9995	mikado.WCK01_AAH20201022_F8-rsc00089G744	TEX13D-1
11681	9995	mikado.WCK01_AAH20201022_F8-rsc00073G537	RP1
11682	9995	mikado.WCK01_AAH20201022_F8-rsc00073G538	RP1-1
11683	9995	mikado.WCK01_AAH20201022_F8-rsc00190G213	GOLGA5
11684	9995	mikado.WCK01_AAH20201022_F8-rsc00083G361	GOPC
11685	9995	mikado.WCK01_AAH20201022_F8-rsc00038G788	MAPK8IP1
11686	9995	mikado.WCK01_AAH20201022_F8-rsc00006G243	REEP2
11687	9995	mikado.WCK01_AAH20201022_F8-rsc00102G274	RETN
11688	9995	mikado.WCK01_AAH20201022_F8-rsc00327G13	JMJD4
11689	9995	mikado.WCK01_AAH20201022_F8-rsc00083G963	RXRB
11690	9995	mikado.WCK01_AAH20201022_F8-rsc00234G1211	CLEC9A
11691	9995	mikado.WCK01_AAH20201022_F8-rsc00234G163	SHISA8
11692	9995	mikado.WCK01_AAH20201022_F8-rsc00032G581	FAM187B
11693	9995	mikado.WCK01_AAH20201022_F8-rsc00006G668	C7
11694	9995	mikado.WCK01_AAH20201022_F8-rsc00234G494	SLC6A15
11695	9995	mikado.WCK01_AAH20201022_F8-rsc00026G209	TRPC4
11696	9995	mikado.WCK01_AAH20201022_F8-rsc00080G654	EPHA10
11697	9995	mikado.WCK01_AAH20201022_F8-rsc00167G87	TMEM250
11698	9995	mikado.WCK01_AAH20201022_F8-rsc00009G161	FGFBP1
11699	9995	mikado.WCK01_AAH20201022_F8-rsc00060G441	MC2R
11700	9995	mikado.WCK01_AAH20201022_F8-rsc00073G414	FABP5
11701	9995	mikado.WCK01_AAH20201022_F8-rsc00102G119	TLE5
11703	9995	mikado.WCK01_AAH20201022_F8-rsc00006G593	RETREG1
11704	9995	mikado.WCK01_AAH20201022_F8-rsc00089G643	PRKACA
11705	9995	mikado.WCK01_AAH20201022_F8-rsc00102G524	PRKACA-1
11706	9995	mikado.WCK01_AAH20201022_F8-rsc00190G1354	RCN2
11707	9995	mikado.WCK01_AAH20201022_F8-rsc00404G8	TNF
11708	9995	mikado.WCK01_AAH20201022_F8-rsc00080G602	CSMD2
11709	9995	mikado.WCK01_AAH20201022_F8-rsc00080G893	MAGOH;MAGOHB
11710	9995	mikado.WCK01_AAH20201022_F8-rsc00107G365	GLCCI1
11711	9995	mikado.WCK01_AAH20201022_F8-rsc00038G29	SCT
11712	9995	mikado.WCK01_AAH20201022_F8-rsc00083G728	ADGRF4
11713	9995	mikado.WCK01_AAH20201022_F8-rsc00200G140	BRAP
11714	9995	mikado.WCK01_AAH20201022_F8-rsc00005G252	TASP1
11716	9995	mikado.WCK01_AAH20201022_F8-rsc00089G763	XPNPEP2
11717	9995	mikado.WCK01_AAH20201022_F8-rsc00062G247	APOC3
11718	9995	mikado.WCK01_AAH20201022_F8-rsc00009G343	SPINK2
11719	9995	mikado.WCK01_AAH20201022_F8-rsc00083G1127	CD83
11720	9995	mikado.WCK01_AAH20201022_F8-rsc00161G404	EGR3
11722	9995	mikado.WCK01_AAH20201022_F8-rsc00032G1241	TFPT
11723	9995	mikado.WCK01_AAH20201022_F8-rsc00089G724	ATP1B4
11724	9995	mikado.WCK01_AAH20201022_F8-rsc00167G608	CLTA
11725	9995	mikado.WCK01_AAH20201022_F8-rsc00089G236	PPP1R3F
11726	9995	mikado.WCK01_AAH20201022_F8-rsc00167G702	EQTN
11726	9995	mikado.WCK01_AAH20201022_F8-rsc00167G704	EQTN-1
11727	9995	mikado.WCK01_AAH20201022_F8-rsc00089G203	RP2
11728	9995	mikado.WCK01_AAH20201022_F8-rsc00080G932	C8A
11729	9995	mikado.WCK01_AAH20201022_F8-rsc00089G258	SUV39H1
11730	9995	mikado.WCK01_AAH20201022_F8-rsc00188G44	THG1L
11732	9995	mikado.WCK01_AAH20201022_F8-rsc00083G938	GRM4
11733	9995	mikado.WCK01_AAH20201022_F8-rsc00897G257	HNF1B
11734	9995	mikado.WCK01_AAH20201022_F8-rsc00381G572	DOK1
11735	9995	mikado.WCK01_AAH20201022_F8-rsc00060G237	DSC1
11736	9995	mikado.WCK01_AAH20201022_F8-rsc00073G831	TPM3
11738	9995	mikado.WCK01_AAH20201022_F8-rsc00032G250	AP1G1
11740	9995	mikado.WCK01_AAH20201022_F8-rsc00080G213	AGTRAP
11741	9995	mikado.WCK01_AAH20201022_F8-rsc00234G617	USP15
11742	9995	mikado.WCK01_AAH20201022_F8-rsc00032G97	IRF8
11743	9995	mikado.WCK01_AAH20201022_F8-rsc00161G9	ZNF22
11744	9995	mikado.WCK01_AAH20201022_F8-rsc00071G68	GNG4
11745	9995	mikado.WCK01_AAH20201022_F8-rsc00080G688	MYCL
11746	9995	mikado.WCK01_AAH20201022_F8-rsc00009G408	AMBN
11747	9995	mikado.WCK01_AAH20201022_F8-rsc00073G601	APOA2
11749	9995	mikado.WCK01_AAH20201022_F8-rsc00089G842	F9
11750	9995	mikado.WCK01_AAH20201022_F8-rsc00154G368	STAT4
11751	9995	mikado.WCK01_AAH20201022_F8-rsc00083G292	ENPP1
11752	9995	mikado.WCK01_AAH20201022_F8-rsc00107G233	RELN
11754	9995	mikado.WCK01_AAH20201022_F8-rsc00026G251	SPRYD7
11756	9995	mikado.WCK01_AAH20201022_F8-rsc00009G263	SLC30A9
11756	9995	mikado.WCK01_AAH20201022_F8-rsc01378G2	SLC30A9-1
11757	9995	mikado.WCK01_AAH20201022_F8-rsc00200G16	LRCOL1
11758	9995	mikado.WCK01_AAH20201022_F8-rsc00062G361	MMP27
11759	9995	mikado.WCK01_AAH20201022_F8-rsc00062G404	GPR83
11760	9995	mikado.WCK01_AAH20201022_F8-rsc00035G670	ZNHIT1
11761	9995	mikado.WCK01_AAH20201022_F8-rsc00154G812	NEU4
11763	9995	mikado.WCK01_AAH20201022_F8-rsc00188G188	UNC5A
11765	9995	mikado.WCK01_AAH20201022_F8-rsc00005G307	C20orf27
11766	9995	mikado.WCK01_AAH20201022_F8-rsc00035G609	EIF4H
11768	9995	mikado.WCK01_AAH20201022_F8-rsc00200G151	KSR2
11770	9995	mikado.WCK01_AAH20201022_F8-rsc00089G31	ASB11
11772	9995	mikado.WCK01_AAH20201022_F8-rsc00089G290	GPR173
11773	9995	mikado.WCK01_AAH20201022_F8-rsc00238G4	EIF2AK3
11774	9995	mikado.WCK01_AAH20201022_F8-rsc00897G23	PPP1R1B
11775	9995	mikado.WCK01_AAH20201022_F8-rsc00234G1107	LDHB
11776	9995	mikado.WCK01_AAH20201022_F8-rsc00035G403	PRKCB
11778	9995	mikado.WCK01_AAH20201022_F8-rsc00167G330	NR5A1
11779	9995	mikado.WCK01_AAH20201022_F8-rsc00190G21	NUDT14
11781	9995	mikado.WCK01_AAH20201022_F8-rsc00381G293	QPCT
11782	9995	mikado.WCK01_AAH20201022_F8-rsc00002G51	FGG
11783	9995	mikado.WCK01_AAH20201022_F8-rsc00026G17	LAMP1
11784	9995	mikado.WCK01_AAH20201022_F8-rsc00038G371	RCOR2
11785	9995	mikado.WCK01_AAH20201022_F8-rsc00102G451	RAB3D
11786	9995	mikado.WCK01_AAH20201022_F8-rsc00062G77	SPA17
11787	9995	mikado.WCK01_AAH20201022_F8-rsc00038G225	RHOD
11788	9995	mikado.WCK01_AAH20201022_F8-rsc00234G1106	KCNJ8
11789	9995	mikado.WCK01_AAH20201022_F8-rsc00315G112	CLSTN3
11790	9995	mikado.WCK01_AAH20201022_F8-rsc00002G201	AP1AR
11792	9995	mikado.WCK01_AAH20201022_F8-rsc00220G263	GPR142
11793	9995	mikado.WCK01_AAH20201022_F8-rsc00143G399	LNP1
11794	9995	mikado.WCK01_AAH20201022_F8-rsc00098G595	VAMP4
11795	9995	mikado.WCK01_AAH20201022_F8-rsc00102G101	LMNB2
11796	9995	mikado.WCK01_AAH20201022_F8-rsc00404G6	ATP6V1G2
11798	9995	mikado.WCK01_AAH20201022_F8-rsc00076G554	ANAPC16
11799	9995	mikado.WCK01_AAH20201022_F8-rsc00315G53	RAD51AP1
11801	9995	mikado.WCK01_AAH20201022_F8-rsc00083G1014	IRF4
11802	9995	mikado.WCK01_AAH20201022_F8-rsc00188G181	CLTB
11803	9995	mikado.WCK01_AAH20201022_F8-rsc00076G676	DRGX
11804	9995	mikado.WCK01_AAH20201022_F8-rsc00220G38	CENPX
11805	9995	mikado.WCK01_AAH20201022_F8-rsc00062G249	APOA5
11806	9995	mikado.WCK01_AAH20201022_F8-rsc00038G1018	WEE1
11808	9995	mikado.WCK01_AAH20201022_F8-rsc00190G1044	CCNDBP1
11809	9995	mikado.WCK01_AAH20201022_F8-rsc00073G477	CLVS1
11811	9995	mikado.WCK01_AAH20201022_F8-rsc00271G139	MYOZ2
11812	9995	mikado.WCK01_AAH20201022_F8-rsc00080G707	CTPS1
11813	9995	mikado.WCK01_AAH20201022_F8-rsc00083G500	FHL5
11814	9995	mikado.WCK01_AAH20201022_F8-rsc00005G795	RPS21
11815	9995	mikado.WCK01_AAH20201022_F8-rsc00080G1165	ABCD3
11816	9995	mikado.WCK01_AAH20201022_F8-rsc00073G953	MRPS21-1
11816	9995	mikado.WCK01_AAH20201022_F8-rsc00006G588	MRPS21
11817	9995	mikado.WCK01_AAH20201022_F8-rsc00006G700	ATPSCKMT
11818	9995	mikado.WCK01_AAH20201022_F8-rsc00080G148	ERRFI1
11819	9995	mikado.WCK01_AAH20201022_F8-rsc00080G873	BTF3L4
11820	9995	mikado.WCK01_AAH20201022_F8-rsc00005G474	ERGIC3
11822	9995	mikado.WCK01_AAH20201022_F8-rsc00080G669	RHBDL2
11823	9995	mikado.WCK01_AAH20201022_F8-rsc00138G251	SAT2
11824	9995	mikado.WCK01_AAH20201022_F8-rsc00005G254	SPTLC3
11825	9995	mikado.WCK01_AAH20201022_F8-rsc00038G793	CHST1
11826	9995	mikado.WCK01_AAH20201022_F8-rsc00381G201	DPYSL5
11827	9995	mikado.WCK01_AAH20201022_F8-rsc00009G130	TMEM128
11828	9995	mikado.WCK01_AAH20201022_F8-rsc00009G228	PGM2
11829	9995	mikado.WCK01_AAH20201022_F8-rsc00035G568	GUSB
11830	9995	mikado.WCK01_AAH20201022_F8-rsc00083G755	SLC35B2
11831	9995	mikado.WCK01_AAH20201022_F8-rsc00087G145	AHCYL1
11832	9995	mikado.WCK01_AAH20201022_F8-rsc00080G59	SKI
11833	9995	mikado.WCK01_AAH20201022_F8-rsc00032G136	KCNG4
11834	9995	mikado.WCK01_AAH20201022_F8-rsc00080G630	TEKT2
11835	9995	mikado.WCK01_AAH20201022_F8-rsc00102G517	DCAF15
11836	9995	mikado.WCK01_AAH20201022_F8-rsc00060G260	IMPACT
11837	9995	mikado.WCK01_AAH20201022_F8-rsc00062G350	PDGFD
11838	9995	mikado.WCK01_AAH20201022_F8-rsc00060G212	ZNF24
11839	9995	mikado.WCK01_AAH20201022_F8-rsc00098G333	PM20D1
11840	9995	mikado.WCK01_AAH20201022_F8-rsc00346G46	PTGES3L
11841	9995	mikado.WCK01_AAH20201022_F8-rsc00234G157	PHETA2
11842	9995	mikado.WCK01_AAH20201022_F8-rsc00190G1371	DNAJA4
11843	9995	mikado.WCK01_AAH20201022_F8-rsc00032G842	IRGC
11844	9995	mikado.WCK01_AAH20201022_F8-rsc00062G385	FAM76B
11846	9995	mikado.WCK01_AAH20201022_F8-rsc00028G156	C3orf22
11847	9995	mikado.WCK01_AAH20201022_F8-rsc00143G394	TBC1D23
11848	9995	mikado.WCK01_AAH20201022_F8-rsc00109G229	VPREB3
11849	9995	mikado.WCK01_AAH20201022_F8-rsc00109G260	GNAZ
11850	9995	mikado.WCK01_AAH20201022_F8-rsc00089G210	USP11
11851	9995	mikado.WCK01_AAH20201022_F8-rsc00032G278	UTP4
11852	9995	mikado.WCK01_AAH20201022_F8-rsc00102G660	CHERP
11853	9995	mikado.WCK01_AAH20201022_F8-rsc00009G278	GABRA4
11854	9995	mikado.WCK01_AAH20201022_F8-rsc00102G97	LSM7
11855	9995	mikado.WCK01_AAH20201022_F8-rsc00190G355	ZFYVE1
11856	9995	mikado.WCK01_AAH20201022_F8-rsc00026G163	UBL3
11857	9995	mikado.WCK01_AAH20201022_F8-rsc00234G652	STAC3
11858	9995	mikado.WCK01_AAH20201022_F8-rsc00076G469	LRIT2
11859	9995	mikado.WCK01_AAH20201022_F8-rsc00006G319	GLRX
11860	9995	mikado.WCK01_AAH20201022_F8-rsc00032G835	XRCC1
11862	9995	mikado.WCK01_AAH20201022_F8-rsc00026G408	FBXL3
11863	9995	mikado.WCK01_AAH20201022_F8-rsc00154G220	PHOSPHO2-KLHL23;KLHL23
11864	9995	mikado.WCK01_AAH20201022_F8-rsc00038G1293	STARD10
11865	9995	mikado.WCK01_AAH20201022_F8-rsc00035G470	PPP4C
11866	9995	mikado.WCK01_AAH20201022_F8-rsc00035G124	ELOB
11867	9995	mikado.WCK01_AAH20201022_F8-rsc00060G71	SERPINB5
11868	9995	mikado.WCK01_AAH20201022_F8-rsc00154G750	HES6
11869	9995	mikado.WCK01_AAH20201022_F8-rsc00038G1001	GALNT18
11871	9995	mikado.WCK01_AAH20201022_F8-rsc00035G497	ZNF48
11872	9995	mikado.WCK01_AAH20201022_F8-rsc00006G486	TRIM23
11873	9995	mikado.WCK01_AAH20201022_F8-rsc00190G603	SEC23A
11874	9995	mikado.WCK01_AAH20201022_F8-rsc00035G519	ZNF629
11875	9995	mikado.WCK01_AAH20201022_F8-rsc00089G90	CXorf58
11876	9995	mikado.WCK01_AAH20201022_F8-rsc00220G173	JMJD6
11877	9995	mikado.WCK01_AAH20201022_F8-rsc00138G43	TAOK1
11878	9995	mikado.WCK01_AAH20201022_F8-rsc00897G117	SAMD14
11880	9995	mikado.WCK01_AAH20201022_F8-rsc00161G395	PIWIL2
11882	9995	mikado.WCK01_AAH20201022_F8-rsc00102G692	COLGALT1
11883	9995	mikado.WCK01_AAH20201022_F8-rsc00060G275	MIB1
11884	9995	mikado.WCK01_AAH20201022_F8-rsc00038G947	LDHA;LDHC
11886	9995	mikado.WCK01_AAH20201022_F8-rsc00167G760	ADAMTSL1
11887	9995	mikado.WCK01_AAH20201022_F8-rsc00087G45	NRAS
11888	9995	mikado.WCK01_AAH20201022_F8-rsc00143G333	CSNKA2IP
11889	9995	mikado.WCK01_AAH20201022_F8-rsc00098G284	UTP25
11890	9995	mikado.WCK01_AAH20201022_F8-rsc00026G16	GRTP1
11891	9995	mikado.WCK01_AAH20201022_F8-rsc00190G1102	SECISBP2L
11892	9995	mikado.WCK01_AAH20201022_F8-rsc00080G1057	IFI44
11893	9995	mikado.WCK01_AAH20201022_F8-rsc00102G715	IQCN
11894	9995	mikado.WCK01_AAH20201022_F8-rsc00080G921	TMEM61
11895	9995	mikado.WCK01_AAH20201022_F8-rsc00138G112	TRPV3
11896	9995	mikado.WCK01_AAH20201022_F8-rsc00076G573	PALD1
11897	9995	mikado.WCK01_AAH20201022_F8-rsc00234G529	GLIPR1L1
11898	9995	mikado.WCK01_AAH20201022_F8-rsc00038G255	BRMS1
11899	9995	mikado.WCK01_AAH20201022_F8-rsc00060G386	PRSS47
11900	9995	mikado.WCK01_AAH20201022_F8-rsc00080G119	GPR153
11901	9995	mikado.WCK01_AAH20201022_F8-rsc00071G62	RBM34
11904	9995	mikado.WCK01_AAH20201022_F8-rsc00073G467	TOX
11905	9995	mikado.WCK01_AAH20201022_F8-rsc00038G443	SCGB2A2;SCGB2A1
11905	9995	mikado.WCK01_AAH20201022_F8-rsc00038G446	SCGB2A2;SCGB2A1-1
11906	9995	mikado.WCK01_AAH20201022_F8-rsc00190G220	NDUFB1
11908	9995	mikado.WCK01_AAH20201022_F8-rsc00381G124	VSNL1
11910	9995	mikado.WCK01_AAH20201022_F8-rsc00167G284	PIP5KL1
11911	9995	mikado.WCK01_AAH20201022_F8-rsc00083G5	DLL1
11912	9995	mikado.WCK01_AAH20201022_F8-rsc00094G78	ZMYND10
11913	9995	mikado.WCK01_AAH20201022_F8-rsc00035G464	YPEL3
11914	9995	mikado.WCK01_AAH20201022_F8-rsc00102G177	UBXN6
11915	9995	mikado.WCK01_AAH20201022_F8-rsc00853G2	TAF11-1
11915	9995	mikado.WCK01_AAH20201022_F8-rsc00083G924	TAF11
11916	9995	mikado.WCK01_AAH20201022_F8-rsc00089G628	SERPINA7
11917	9995	mikado.WCK01_AAH20201022_F8-rsc00080G1157	ABCA4
